,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
7068,Cambria Heights (Queens),40.692774639160845,-73.73526873708026,Inplayables,40.695005421770006,-73.7394853913801,Gym / Fitness Center
7069,Cambria Heights (Queens),40.692774639160845,-73.73526873708026,Kitchen King,40.691898345947266,-73.7302474975586,Restaurant
7070,Cambria Heights (Queens),40.692774639160845,-73.73526873708026,Little Rabbit,40.695073,-73.739779,Chinese Restaurant
7071,Rosedale (Queens),40.659816433428084,-73.73526079428278,kay jewelers,40.662392579381475,-73.73703172356586,Jewelry Store
7072,Rosedale (Queens),40.659816433428084,-73.73526079428278,SUBWAY,40.66420638085556,-73.73519403892129,Sandwich Place
7073,Rosedale (Queens),40.659816433428084,-73.73526079428278,Walgreens,40.6608506,-73.7392468,Pharmacy
7074,Rosedale (Queens),40.659816433428084,-73.73526079428278,Key Food,40.66055187926219,-73.73937101338747,Supermarket
7075,Rosedale (Queens),40.659816433428084,-73.73526079428278,Q111 Bus,40.65796272632865,-73.73622790618651,Bus Station
7076,Rosedale (Queens),40.659816433428084,-73.73526079428278,Win Chinese Store,40.65794513669241,-73.73622754639983,Chinese Restaurant
7077,Rosedale (Queens),40.659816433428084,-73.73526079428278,Brookville Playground,40.6580074431337,-73.7367099288474,Playground
7078,Rosedale (Queens),40.659816433428084,-73.73526079428278,Crown Fried Chicken,40.6600227355957,-73.73921966552734,Fried Chicken Joint
7079,Rosedale (Queens),40.659816433428084,-73.73526079428278,Rosedale Village Liquor Inc,40.660598301772275,-73.73910613788769,Liquor Store
7080,Rosedale (Queens),40.659816433428084,-73.73526079428278,MTA Bus Q85,40.6605602793478,-73.73913114191939,Bus Station
7081,Rosedale (Queens),40.659816433428084,-73.73526079428278,Lucky Boy Nail,40.660424529533664,-73.7391905441732,Cosmetics Shop
7082,Rosedale (Queens),40.659816433428084,-73.73526079428278,Pa-Nash Eurosoul,40.66005079125288,-73.73978149653364,Caribbean Restaurant
7083,Rosedale (Queens),40.659816433428084,-73.73526079428278,Jabar famous deli,40.66422617183986,-73.73511629858193,Deli / Bodega
7084,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Ralph's Diner,40.604753628373174,-73.75421826123954,Breakfast Spot
7085,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Magic Wok,40.60644446509181,-73.75619567563194,Chinese Restaurant
7086,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Chase Bank,40.603898,-73.751874,Bank
7087,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Little Caesars Pizza,40.606473327257866,-73.7562275758512,Pizza Place
7088,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Golden Krust Caribbean Restaurant,40.604083,-73.752224,Caribbean Restaurant
7089,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,SUBWAY,40.60266414468205,-73.75024989814756,Sandwich Place
7090,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Dunkin',40.6045919,-73.7528461,Café
7091,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Domino's Pizza,40.600132,-73.753619,Pizza Place
7092,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Key Food,40.600994,-73.754177,Supermarket
7093,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Popeyes Louisiana Kitchen,40.602717,-73.7497571,Fried Chicken Joint
7094,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,McDonald's,40.60508362247304,-73.75511258840561,Fast Food Restaurant
7095,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Ginos Pizza,40.60337330347789,-73.7530061880719,Pizza Place
7096,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Rockaway Electronics & Tax Services,40.603363886335536,-73.75425696372984,Mobile Phone Shop
7097,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Rockaway Exp Deli - ATM,40.604225158691406,-73.75337982177734,Deli / Bodega
7098,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Sunny Restaurant,40.603479,-73.753304,Comfort Food Restaurant
7099,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,A Train Shuttle-Bus to Howard Beach,40.60400118682693,-73.75399417341832,Bus Station
7100,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Butterflies Chinese Restaurant,40.60399195651216,-73.75493648974935,Chinese Restaurant
7101,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,The Last Stop Deli,40.604726,-73.75415699999999,Deli / Bodega
7102,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Rainbows +,40.60398828857127,-73.75274444824585,Women's Store
7103,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,coffee donut shop,40.60400390625,-73.752685546875,Breakfast Spot
7104,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Corner Coffee Shop,40.60424517982369,-73.752862238805,Diner
7105,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Purrfect Pets,40.60370635986328,-73.75243377685547,Pet Store
7106,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Rohans Deli,40.600994,-73.754177,Deli / Bodega
7107,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Kosher World Supermarket,40.60206056363785,-73.75237941741943,Convenience Store
7108,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Spoonfull,40.602481842041016,-73.7515869140625,Southern / Soul Food Restaurant
7109,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Vista Pharmacy & Surgical,40.600532,-73.754032,Pharmacy
7110,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Associated Supermarket,40.60570889543336,-73.75315527832744,Supermarket
7111,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Food Dynasty,40.60642426857446,-73.75613900370048,Grocery Store
7112,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Polo Supermarket,40.606439398329094,-73.75620877392657,Grocery Store
7113,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,MTA & NICE Bus Q22 / N31 / N32 / N33 / Q113 LTD /Q114LTD / QM17 at Mott Ave - Far Rockaway,40.60646442043712,-73.75624563197086,Other Great Outdoors
7114,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Thriftway,40.606470732450056,-73.75622737931916,Hardware Store
7115,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Shop Fair Supermarket of Cornaga,40.602473,-73.749737,Supermarket
7116,Far Rockaway (Queens),40.603134432500894,-73.75497968043872,Lucky Cornaga,40.602611862419295,-73.7495957874386,Chinese Restaurant
7117,Broad Channel (Queens),40.60302658351238,-73.8200548911032,Buster's Marine Service,40.599103,-73.82097399999999,Sporting Goods Shop
7118,Broad Channel (Queens),40.60302658351238,-73.8200548911032,Iroquois Yacht Club,40.60462612753029,-73.81799263611691,Other Nightlife
7119,Broad Channel (Queens),40.60302658351238,-73.8200548911032,Grassy Point Bar And Grill,40.60019,-73.820306,Dive Bar
7120,Broad Channel (Queens),40.60302658351238,-73.8200548911032,All American Deli,40.605987764399906,-73.8198758661747,Deli / Bodega
7121,Broad Channel (Queens),40.60302658351238,-73.8200548911032,Tommy's Pizza,40.606454,-73.819819,Pizza Place
7122,Breezy Point (Queens),40.55740128845452,-73.92551196994168,Breezy Point 9/11 Memorial,40.55920050430367,-73.92721323432438,Monument / Landmark
7123,Breezy Point (Queens),40.55740128845452,-73.92551196994168,Pelham Walk,40.55849924182772,-73.92227608010543,Trail
7124,Breezy Point (Queens),40.55740128845452,-73.92551196994168,Beach 221st St,40.556696495630476,-73.92949806088087,Beach
7125,Breezy Point (Queens),40.55740128845452,-73.92551196994168,Olive Bus Stop,40.557171881506704,-73.92027247824574,Bus Stop
7126,Breezy Point (Queens),40.55740128845452,-73.92551196994168,Jamirving Beach,40.55710085726146,-73.92024951420787,Beach
7127,Breezy Point (Queens),40.55740128845452,-73.92551196994168,Oceanside- 4 east,40.55867004394531,-73.92037963867188,Beach
7128,Steinway (Queens),40.775923015642896,-73.90228960391673,SingleCut Beersmiths,40.778386547058325,-73.9019024216154,Brewery
7129,Steinway (Queens),40.775923015642896,-73.90228960391673,Jack Jones Bar,40.77333999665926,-73.90669625503938,Irish Pub
7130,Steinway (Queens),40.775923015642896,-73.90228960391673,Martha's Country Bakery,40.773923671332845,-73.90755541772256,Bakery
7131,Steinway (Queens),40.775923015642896,-73.90228960391673,CrossFit Dynamix,40.77793428308367,-73.90354697996085,Gym / Fitness Center
7132,Steinway (Queens),40.775923015642896,-73.90228960391673,Victory Sweet Shop,40.77313964732553,-73.9056427794624,Dessert Shop
7133,Steinway (Queens),40.775923015642896,-73.90228960391673,Best Market,40.77849085910768,-73.90235009714638,Supermarket
7134,Steinway (Queens),40.775923015642896,-73.90228960391673,Kumo,40.7735629683215,-73.90710895655883,Sushi Restaurant
7135,Steinway (Queens),40.775923015642896,-73.90228960391673,Dunkin',40.77360618103745,-73.90676738037392,Donut Shop
7136,Steinway (Queens),40.775923015642896,-73.90228960391673,Alba's Pizza & Restaurant,40.773854707213914,-73.9075480001452,Italian Restaurant
7137,Steinway (Queens),40.775923015642896,-73.90228960391673,Bagel House,40.77314939609321,-73.9064469564286,Bagel Shop
7138,Steinway (Queens),40.775923015642896,-73.90228960391673,Alingan Wine & Liquor,40.77365397901199,-73.90719022908283,Wine Shop
7139,Steinway (Queens),40.775923015642896,-73.90228960391673,Oishii Sushi,40.7737793996984,-73.90738877093472,Japanese Restaurant
7140,Steinway (Queens),40.775923015642896,-73.90228960391673,Victory Garden Cafe,40.77308459462288,-73.90542458167351,Café
7141,Steinway (Queens),40.775923015642896,-73.90228960391673,Cosmo Nails,40.77293385338543,-73.90591718192604,Cosmetics Shop
7142,Steinway (Queens),40.775923015642896,-73.90228960391673,Roma's Deli,40.775482,-73.9001,Deli / Bodega
7143,Steinway (Queens),40.775923015642896,-73.90228960391673,SRG Fashion - Menswear,40.776137,-73.900243,Men's Store
7144,Steinway (Queens),40.775923015642896,-73.90228960391673,Thrifty Car Rental,40.77450412949186,-73.89846381993095,Rental Car Location
7145,Steinway (Queens),40.775923015642896,-73.90228960391673,Bingers Bargain Bins,40.776016,-73.89909,Discount Store
7146,Steinway (Queens),40.775923015642896,-73.90228960391673,Astoria Pizza Factory,40.77855993664831,-73.90254286302522,Pizza Place
7147,Steinway (Queens),40.775923015642896,-73.90228960391673,Dollar Rent A Car,40.77439975455929,-73.89843517836216,Rental Car Location
7148,Steinway (Queens),40.775923015642896,-73.90228960391673,Advantage Rent A Car,40.77472686767578,-73.89775848388672,Rental Car Location
7149,Steinway (Queens),40.775923015642896,-73.90228960391673,EverLast Auto Detailing,40.77608108520508,-73.89718627929688,Auto Workshop
7150,Steinway (Queens),40.775923015642896,-73.90228960391673,K&D Inter Jewelry,40.77352680543182,-73.9064361542937,Jewelry Store
7151,Steinway (Queens),40.775923015642896,-73.90228960391673,"Z Logic, Inc.",40.772416878811576,-73.89957904815674,IT Services
7152,Steinway (Queens),40.775923015642896,-73.90228960391673,FedEx Ship Center,40.773365,-73.906479,Shipping Store
7153,Steinway (Queens),40.775923015642896,-73.90228960391673,The Brass Owl,40.77394821981284,-73.90760850434046,Women's Store
7154,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Tony's Beechhurst Deli,40.7918425053925,-73.80731243026597,Deli / Bodega
7155,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Cascarino's,40.79312586870684,-73.80785717831593,Pizza Place
7156,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Dunkin',40.79246349916747,-73.8074583629282,Donut Shop
7157,Beechhurst (Queens),40.79278140360048,-73.80436451720988,due ponti ristorante,40.796288565350814,-73.80632711014371,Italian Restaurant
7158,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Panorama Bakery Cafe,40.79141160874468,-73.80522790574064,Dessert Shop
7159,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Francis  Lewis Park,40.79123466712866,-73.80513140030358,Park
7160,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Harmony Cycling,40.79240036010742,-73.8068618774414,Gym / Fitness Center
7161,Beechhurst (Queens),40.79278140360048,-73.80436451720988,New Hong Kong,40.79240798950195,-73.80689239501953,Chinese Restaurant
7162,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Emperor House,40.793805,-73.807543,Chinese Restaurant
7163,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Beechhurst Shopping Center,40.79315179085895,-73.80785230707832,Shopping Mall
7164,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Body And Mind Day Spa,40.79319649003528,-73.8078769525377,Spa
7165,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Carina Boutique,40.7916683,-73.8076317,Boutique
7166,Beechhurst (Queens),40.79278140360048,-73.80436451720988,J.D. Opticians,40.793700063657056,-73.807779538862,Optical Shop
7167,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Näna Good Eats,40.793686,-73.807884,Restaurant
7168,Beechhurst (Queens),40.79278140360048,-73.80436451720988,North Shore Farms,40.794363718656605,-73.80774698781443,Supermarket
7169,Beechhurst (Queens),40.79278140360048,-73.80436451720988,Fishworld Usa,40.793638,-73.80869,Pet Store
7170,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,HomeGoods,40.780371,-73.7766212,Furniture / Home Store
7171,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,The Health Nuts,40.77878776917681,-73.77842602680079,Gluten-free Restaurant
7172,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Ben's Kosher Delicatessen,40.77885765965866,-73.77837446413223,Deli / Bodega
7173,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Victoria's Secret PINK,40.779224759122485,-73.77658336419044,Lingerie Store
7174,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Stop & Shop,40.78014335191167,-73.7778952717781,Supermarket
7175,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,SEPHORA,40.778835280778154,-73.77702573333431,Cosmetics Shop
7176,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Lane Bryant,40.780530705885276,-73.77670239384844,Clothing Store
7177,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Chase Bank,40.780318,-73.777043,Bank
7178,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Verizon,40.7806114,-73.7762128,Mobile Phone Shop
7179,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Bath & Body Works,40.77893745752931,-73.77798128037324,Cosmetics Shop
7180,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,The Childrens Place,40.78002123627997,-73.77585694162919,Kids Store
7181,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Old Navy,40.78231245251005,-73.77567172050476,Clothing Store
7182,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,WW (Weight Watchers),40.77902636534152,-73.77932362751383,Weight Loss Center
7183,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Boston Market,40.7802457,-73.7768201,American Restaurant
7184,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Carter's,40.779646,-73.778581,Kids Store
7185,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Panera Bread,40.78070053960464,-73.77566752450133,Bakery
7186,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Dunkin',40.77866902774829,-73.77688951768661,Donut Shop
7187,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Dunkin',40.781285054748345,-73.77587136518865,Donut Shop
7188,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Verizon,40.77943700755253,-73.7766430135341,Mobile Phone Shop
7189,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,New York & Company,40.78017047499809,-73.77687540065482,Women's Store
7190,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,The Bay Terrace at Bayside,40.779109993104186,-73.77717731594647,Shopping Mall
7191,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,IHOP,40.7787,-73.7788,American Restaurant
7192,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Jack's Pizza & Pasta,40.77934570845235,-73.77731847811599,Pizza Place
7193,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Starbucks,40.78041616248073,-73.77626587653691,Coffee Shop
7194,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,GameStop,40.77889791837196,-73.77822218457861,Video Game Store
7195,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Men's Wearhouse,40.779265872171706,-73.77596055950721,Men's Store
7196,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Duane Reade,40.778987,-73.7759633,Pharmacy
7197,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Applebee's Grill + Bar,40.77919893,-73.77643705,American Restaurant
7198,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Foot Locker,40.778633456242524,-73.77826319262505,Shoe Store
7199,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Outback Steakhouse,40.7809923,-73.7757949,Steakhouse
7200,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,AMC Loews Bay Terrace 6,40.77918977630096,-73.77855141781372,Movie Theater
7201,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,Express,40.7788876,-73.7785434,Clothing Store
7202,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,LOFT,40.780669,-73.775622,Women's Store
7203,Bay Terrace (Queens),40.782842806245554,-73.7768022262158,The Gym at Water's Edge,40.78538131713867,-73.77452850341797,Gym
